Client_ID,Age,Gender,Monthly_Income,Credit_History,Monthly_Repayment,Employment,Default_Flag
C01421,47,Male,3159.329167,1,1770.626667,Self-Employed,0
C01422,46,Female,1666.666667,2,642.3466667,Employed,0
C01423,19,Female,2377.090913,1,2495.569448,Employed,1
C01424,56,Male,4135.383333,4,1340.1025,Self-Employed,0
C01425,53,Female,4913.416667,9,2993.891667,Employed,0
C01426,64,Male,4379.402629,0,2842.286298,Employed,1
C01427,57,Male,5619.014167,1,2661.0925,Employed,0
C01428,54,Female,3539.779518,8,1952.604863,Self-Employed,1
C01429,45,Male,4143.280833,9,1692.91,Self-Employed,0
C01430,26,Female,3330.325833,10,883.7808333,Unemployed,0
C01431,37,Male,3483.093333,6,1842.223333,Employed,1
C01432,73,Female,2555.001712,3,4268.225973,Employed,1
C01433,33,Female,4840.111667,7,2109.188333,Self-Employed,0
C01434,18,Male,1880.218723,9,2145.695039,Employed,1
C01435,56,Male,4189.69,3,1677.3575,Employed,0
C01436,53,Male,2090.363055,1,2233.204128,Self-Employed,1
C01437,47,Male,5626.394167,1,1984.425,Employed,0
C01438,64,Female,3954.636058,7,2038.496313,Unemployed,1
C01439,53,Male,5998.7275,8,1695.0225,Self-Employed,0
C01440,68,Female,3822.851667,1,2291.583333,Employed,1
C01441,29,Male,4016.19,4,1406.11,Employed,0
C01442,26,Female,3717.551667,4,2297.1375,Employed,0
C01443,25,Male,5498.5175,3,2396.8075,Self-Employed,0
C01444,64,Male,4986.5425,9,1146.241667,Unemployed,0
C01445,38,Female,2888.175833,5,1578.484167,Employed,0
C01446,55,Female,3511.016667,5,534.5216667,Employed,0
C01447,70,Male,2669.319167,0,1994.4225,Employed,1
C01448,53,Female,5094.325833,8,1979.546667,Employed,0
C01449,30,Male,5092.4274,5,3262.464327,Unemployed,1
C01450,26,Female,4075.630833,8,642.9633333,Self-Employed,0
C01451,19,Male,1585.252324,6,2035.549202,Self-Employed,1
C01452,52,Female,3778.833333,6,494.3208333,Employed,0
C01453,35,Male,3727.275,0,1736.806667,Employed,0
C01454,25,Male,4132.273333,9,2030.005,Employed,0
C01455,34,Female,3226.470833,1,0,Employed,0
C01456,66,Female,3438.955473,10,3047.82252,Employed,1
C01457,57,Female,3476.3875,9,2067.2875,Employed,0
C01458,57,Female,5515.0175,10,1988.6525,Self-Employed,0
C01459,43,Male,4588.67,9,400.9075,Employed,0
C01460,35,Female,3738.273333,2,2681.829167,Employed,0
C01461,47,Female,3453.234167,3,1032.204167,Employed,0
C01462,36,Male,3291.515833,8,887.0033333,Employed,0
C01463,30,Female,5520.480833,4,1880.999167,Self-Employed,0
C01464,37,Male,4706.57,6,1679.735,Self-Employed,0
C01465,58,Female,3083.948333,8,2653.3225,Employed,0
C01466,33,Male,4933.564167,2,1652.825,Self-Employed,0
C01467,71,Female,2929.660833,1,3213.8725,Employed,1
C01468,41,Male,6477.861667,1,131.7516667,Employed,0
C01469,25,Female,5004.474356,1,3376.920377,Self-Employed,1
C01470,63,Female,2911.490833,4,2712.836667,Employed,1
C01471,44,Female,4717.26,1,1411.990833,Employed,0
C01472,37,Female,3616.610833,5,1063.341667,Unemployed,0
C01473,44,Female,4179.6075,4,2203.765,Employed,0
C01474,37,Male,4084.066667,7,2464.826667,Self-Employed,0
C01475,49,Male,6870.735,7,671.5091667,Employed,0
C01476,42,Male,4828.723983,2,1750.083909,Unemployed,1
C01477,23,Female,3409.523333,2,0,Employed,0
C01478,57,Female,8015.2675,9,675.64,Unemployed,0
C01479,56,Female,3057.301667,4,1649.5325,Unemployed,0
C01480,53,Female,6285.480833,5,1761.750833,Employed,0
C01481,46,Female,4216.234622,8,3410.297379,Employed,1
C01482,27,Male,3957.769167,10,2017.25,Employed,0
C01483,46,Female,4525.571667,1,1590.77,Employed,0
C01484,67,Female,2336.749914,1,1547.276306,Employed,1
C01485,30,Female,6381.980833,0,2369.866667,Employed,0
C01486,22,Male,1596.820113,2,2873.233751,Employed,1
C01487,28,Female,6104.085,4,2152.281667,Employed,0
C01488,52,Male,3912.86,7,1948.298333,Employed,0
C01489,73,Female,2382.104407,2,2064.401198,Employed,1
C01490,35,Female,2444.58,3,1673.233333,Employed,0
C01491,61,Male,4101.458817,5,3175.001809,Employed,1
C01492,60,Male,4109.271447,3,1841.869232,Employed,1
C01493,39,Female,3830.555833,6,1175.09,Employed,0
C01494,33,Female,4599.796667,9,998.1,Employed,0
C01495,41,Female,6512.661667,4,1253.435,Employed,0
C01496,22,Male,3259.486667,5,1128.69,Self-Employed,1
C01497,21,Male,2088.551667,6,2832.905,Employed,1
C01498,51,Female,3065.618633,4,3193.225716,Employed,1
C01499,71,Male,5800.595,4,976.5033333,Employed,0
C01500,57,Female,4450.991667,5,2381.678333,Unemployed,0
C01501,31,Male,6742.601667,10,1685.525833,Employed,0
C01502,23,Female,1809.730232,2,2583.789924,Unemployed,1
C01503,70,Male,4259.230888,2,2139.748159,Employed,1
C01504,27,Male,3462.010833,4,1810.211667,Employed,0
C01505,55,Male,3710.475833,10,1673.986667,Employed,0
C01506,56,Female,4125.258333,8,1183.32,Employed,0
C01507,74,Female,3704.653333,8,3750.75,Self-Employed,1
C01508,28,Female,2772.558253,9,2348.834922,Employed,1
C01509,40,Female,4555.729167,4,1914.37,Self-Employed,0
C01510,34,Female,3569.595,1,1242.3225,Employed,0
C01511,50,Male,2842.65,3,1092.595,Employed,0
C01512,70,Male,4635.742279,2,1778.113288,Employed,1
C01513,51,Male,6095.720833,6,1175.456667,Unemployed,0
C01514,48,Male,4472.875,3,2406.253333,Employed,0
C01515,66,Male,4617.614922,9,2005.371073,Self-Employed,1
C01516,35,Female,6044.613333,7,1101.130833,Employed,0
C01517,47,Male,3885.71,8,499.9408333,Employed,0
C01518,65,Male,1666.666667,2,1590.245,Employed,1
C01519,34,Male,3358.8825,2,1165.046667,Employed,0
C01520,53,Male,4125.725,2,1841.278333,Employed,0
C01521,59,Female,2401.286667,3,1320.655,Employed,0
C01522,21,Male,3815.8225,2,1874.623333,Employed,1
C01523,36,Female,5756.110833,4,2441.175,Employed,0
C01524,45,Male,5371.515833,8,2189.671667,Self-Employed,0
C01525,74,Female,3545.782638,1,2389.4556,Self-Employed,1
C01526,21,Male,2741.69082,2,1427.443972,Employed,1
C01527,36,Female,3138.890833,8,2226.275833,Employed,0
C01528,30,Male,4479.7825,8,1071.099167,Employed,0
C01529,57,Male,3859.088333,1,1217.0075,Employed,0
C01530,49,Male,6219.185833,3,3003.615833,Employed,0
C01531,47,Male,3763.765833,8,984.4958333,Self-Employed,0
C01532,53,Female,4661.420833,7,1773.8475,Employed,0
C01533,25,Female,4980.905833,0,1799.5525,Employed,0
C01534,23,Female,5068.756667,1,1556.5525,Employed,1
C01535,28,Female,4247.26,2,606.7341667,Employed,0
C01536,37,Female,3502.920833,8,2083.4525,Employed,0
C01537,27,Male,6777.135,8,2459.421667,Self-Employed,0
C01538,34,Male,2566.285833,0,1806.679167,Employed,0
C01539,35,Female,4500.575,5,1866.356667,Employed,0
C01540,50,Male,4387.218333,6,582.01,Employed,0
C01541,20,Male,3406.889167,6,430.8466667,Employed,0
C01542,28,Male,5217.441667,0,310.8291667,Employed,0
C01543,19,Male,3566.824445,4,2006.697263,Employed,1
C01544,50,Female,6819.361667,8,2482.408333,Unemployed,0
C01545,39,Female,4580.266667,2,994.6858333,Employed,0
C01546,57,Male,4399.734167,2,2072.966667,Employed,1
C01547,31,Female,1949.284274,4,487.0999218,Unemployed,1
C01548,58,Male,3054.773333,9,1935.068333,Self-Employed,0
C01549,20,Male,2220.939167,3,1131.944167,Employed,1
C01550,42,Male,4808.899167,3,1843.410833,Unemployed,1
C01551,30,Male,4303.41,1,2078.386667,Employed,0
C01552,38,Female,3043.648333,10,2802.135833,Self-Employed,0
C01553,54,Female,5014.010833,6,2023.178333,Employed,0
C01554,25,Male,6304.933333,6,210.92,Employed,0
C01555,64,Female,3728.154053,7,4236.832411,Employed,1
C01556,44,Male,4374.731667,9,1205.758333,Employed,0
C01557,35,Male,5632.578333,2,1637.874167,Employed,0
C01558,60,Female,4014.4825,3,1834.710833,Employed,1
C01559,30,Male,7403.620833,3,2364.859167,Employed,0
C01560,39,Female,7059.99,5,838.4475,Self-Employed,0
C01561,59,Female,4577.605833,7,1541.464167,Employed,0
C01562,33,Male,4887.3625,1,1824.44,Employed,0
C01563,25,Male,3609.788333,3,1833.716667,Employed,0
C01564,53,Male,5271.241667,6,0,Employed,0
C01565,53,Female,2677.5375,1,2857.381667,Employed,1
C01566,40,Female,4193.305833,6,0,Employed,0
C01567,27,Male,1644.159004,4,820.1636268,Unemployed,1
C01568,55,Male,4845.789167,9,1886.89,Employed,0
C01569,36,Female,3556.7775,1,1599.128333,Employed,0
C01570,42,Female,5113.551667,3,2040.53,Employed,0
C01571,73,Female,1666.666667,3,2746.719167,Employed,1
C01572,72,Female,5102.286945,2,2539.024971,Employed,1
C01573,41,Female,2109.918333,7,1327.595833,Unemployed,0
C01574,38,Female,2620.478333,10,1285.126667,Employed,0
C01575,27,Male,3890.461667,3,1194.670833,Employed,0
C01576,28,Male,3483.860833,8,1050.190833,Employed,0
C01577,22,Male,4062.785,8,728.6775,Employed,0
C01578,71,Male,2506.434167,1,380.9983333,Employed,0
C01579,18,Male,3792.643914,3,2704.80638,Unemployed,1
C01580,71,Female,1865.574167,9,2234.468333,Employed,1
C01581,69,Male,2998.661215,9,4453.646038,Employed,1
C01582,39,Female,3413.901667,5,348.1475,Employed,0
C01583,32,Female,4888.006667,2,1620.066667,Employed,0
C01584,30,Male,4926.5375,2,2242.060833,Employed,0
C01585,51,Male,3441.0125,7,652.8491667,Employed,0
C01586,59,Male,2634.46,4,1110.675833,Employed,0
C01587,25,Male,4070.289167,9,989.155,Employed,0
C01588,67,Male,1912.741667,4,490.7858333,Unemployed,1
C01589,47,Female,4055.266667,8,0,Employed,0
C01590,71,Female,3834.545919,2,2227.188563,Employed,1
C01591,33,Female,4196.940833,7,3173.0075,Employed,0
C01592,53,Male,4384.889167,4,1943.84,Employed,0
C01593,40,Female,4015.481667,7,1692.83,Employed,0
C01594,57,Male,4237.479167,7,1234.789167,Employed,0
C01595,66,Male,5928.350833,7,1615.77,Employed,0
C01596,52,Male,3221.228333,8,1295.046667,Employed,0
C01597,28,Male,3602.404704,1,2102.341813,Unemployed,1
C01598,25,Male,4844.964061,3,1911.775293,Unemployed,1
C01599,52,Male,3299.556271,0,2702.987394,Employed,1
C01600,37,Male,2918.685,3,2066.256667,Employed,0
C01601,28,Male,5095.746667,0,1986.195833,Employed,0
C01602,22,Male,2917.271333,2,1643.914283,Employed,1
C01603,19,Male,4438.4575,9,462.3291667,Employed,0
C01604,39,Female,4043.7425,9,1456.030833,Employed,0
C01605,37,Male,2628.789604,0,1952.047461,Employed,1
C01606,21,Female,2687.593333,7,3474.9475,Self-Employed,1
C01607,27,Male,3474.605,9,1579.714167,Self-Employed,0
C01608,53,Female,2927.425833,9,2099.059167,Employed,0
C01609,44,Male,2366.603333,0,1695.006667,Employed,0
C01610,54,Male,4299.704167,7,2529.535833,Employed,0
C01611,58,Male,5648.796667,0,1570.998333,Self-Employed,0
C01612,38,Female,4469.119167,8,3374.843333,Employed,0
C01613,34,Female,5016.164167,2,679.9741667,Employed,0
C01614,33,Male,4444.334167,2,916.1075,Employed,0
C01615,67,Female,6360.8425,5,495.3641667,Unemployed,0
C01616,25,Male,3993.836667,1,2170.100833,Employed,0
C01617,40,Female,4305.32,5,2278.865,Employed,0
C01618,37,Female,3501.359698,3,2740.170484,Unemployed,1
C01619,58,Female,4098.798333,5,1377.248333,Employed,0
C01620,63,Male,2610.848333,7,361.96,Employed,0
C01621,69,Female,3077.118226,0,1647.462708,Employed,1
C01622,54,Male,5112.9025,8,1996.499167,Employed,0
C01623,43,Male,2164.209167,9,2635.216667,Employed,0
C01624,23,Male,2904.503333,8,37.45916667,Employed,0
C01625,52,Male,6080.105,6,3053.110833,Self-Employed,0
C01626,53,Male,4063.9775,10,1975.176667,Employed,0
C01627,25,Male,4142.3925,2,2570.165,Employed,0
C01628,36,Male,4844.866667,3,1477.103333,Employed,0
C01629,33,Male,7383.366667,2,1687.675833,Self-Employed,0
C01630,32,Female,4726.3025,5,1474.109167,Employed,0
C01631,19,Female,3853.125,4,959.945,Employed,0
C01632,59,Female,2818.551865,1,3327.79585,Employed,1
C01633,65,Female,1673.929355,7,885.38217,Unemployed,1
C01634,55,Female,1691.716421,1,2485.407911,Employed,1
C01635,62,Male,1666.666667,8,1899.39,Self-Employed,1
C01636,49,Male,5566.135,6,2544.988333,Employed,0
C01637,44,Male,4733.584167,1,1413.696667,Employed,0
C01638,32,Female,3204.2,7,1034.3625,Employed,0
C01639,41,Male,2767.145,3,2347.364167,Employed,0
C01640,62,Male,3277.404648,1,2159.111537,Employed,1
C01641,37,Male,2393.709167,2,1701.0725,Self-Employed,0
C01642,26,Male,3519.6525,8,2375.065833,Employed,0
C01643,58,Male,3857.695,2,1661.704167,Employed,0
C01644,46,Male,4636.730851,3,2867.23742,Employed,1
C01645,19,Male,2486.103333,1,2808.084167,Employed,1
C01646,46,Male,2950.330833,3,2474.640833,Employed,0
C01647,67,Male,4517.621329,2,1794.895666,Employed,1
C01648,56,Female,2648.930833,4,1590.129167,Self-Employed,0
C01649,26,Female,6759.27,2,2662.9425,Employed,0
C01650,44,Female,2844.528333,9,1705.779167,Employed,0
C01651,29,Male,5651.265833,9,2319.465833,Employed,0
C01652,72,Male,3869.056783,2,2282.038463,Employed,1
C01653,38,Female,4063.315833,8,2000.196667,Self-Employed,0
C01654,30,Female,5553.791667,1,901.49,Employed,0
C01655,49,Male,3427.2025,5,2258.790833,Employed,0
C01656,73,Female,4506.14,9,1110.959167,Employed,0
C01657,54,Male,4899.621667,4,1094.404167,Employed,0
C01658,74,Male,4487.505593,5,2215.668071,Self-Employed,1
C01659,52,Male,6208.455833,7,1734.398333,Employed,0
C01660,50,Male,4104.836667,0,182.3683333,Self-Employed,0
C01661,55,Female,3633.72,2,811.7766667,Self-Employed,0
C01662,45,Female,2801.275833,4,1094.155,Self-Employed,0
C01663,33,Male,3873.975,8,2716.0275,Employed,0
C01664,25,Male,4316.1425,0,2324.933333,Employed,1
C01665,50,Male,4178.876441,3,2409.854921,Employed,1
C01666,27,Male,2960.5125,4,1265.971667,Employed,0
C01667,54,Male,4769.7575,5,1033.580833,Unemployed,0
C01668,59,Female,5633.509167,9,2711.948333,Employed,0
C01669,41,Female,4908.043333,5,1017.4225,Self-Employed,0
C01670,27,Male,2314.600186,0,1401.410758,Unemployed,1
C01671,72,Male,3549.522274,1,2278.689609,Employed,1
C01672,71,Female,3356.342901,5,2678.459539,Employed,1
C01673,23,Male,2132.238333,6,1464.4175,Employed,1
C01674,36,Male,3320.214167,9,323.6941667,Employed,0
C01675,25,Male,4199.280833,9,1832.853333,Employed,0
C01676,18,Male,1666.666667,5,2328.181667,Employed,1
C01677,21,Female,1666.666667,6,1956.301667,Self-Employed,1
C01678,19,Female,6043.333333,9,4260.758333,Unemployed,1
C01679,44,Female,5089.75,2,2163.700833,Employed,0
C01680,28,Female,1659.384431,3,2846.7359,Employed,1
C01681,55,Male,2621.880053,7,3406.435715,Self-Employed,1
C01682,43,Male,2287.738333,9,2087.069167,Employed,0
C01683,49,Female,4931.261667,1,1637.493333,Employed,0
C01684,51,Male,4434.141667,3,1829.035,Employed,1
C01685,69,Male,3385.643333,1,2295.610833,Employed,1
C01686,33,Female,2545.626667,2,2115.3625,Employed,0
C01687,58,Male,5787.91,5,985.265,Employed,0
C01688,63,Female,4566.394167,8,851.25,Unemployed,0
C01689,43,Female,4666.276667,8,2263.111667,Employed,0
C01690,55,Male,2010.519167,1,2318.441667,Unemployed,1
C01691,53,Female,2368.819167,1,767.9058333,Self-Employed,0
C01692,72,Male,3757.089167,1,2691.0125,Employed,1
C01693,72,Male,2429.700833,0,1470.069167,Unemployed,1
C01694,31,Female,5571.8075,8,2573.091667,Employed,0
C01695,41,Female,5456.4725,7,1562.355,Employed,0
C01696,44,Male,1804.740833,1,1191.133333,Employed,0
C01697,33,Male,2909.145,9,417.4866667,Employed,0
C01698,45,Male,3593.061667,2,1217.245833,Employed,0
C01699,53,Male,4173.058333,10,2729.4925,Employed,0
C01700,47,Male,4247.016667,6,1347.6525,Employed,0
C01701,41,Male,3630.039167,0,1259.261667,Employed,0
C01702,40,Female,2375.200097,1,1626.613394,Employed,1
C01703,21,Female,3935.539167,4,2171.338333,Unemployed,1
C01704,58,Female,2718.710833,3,1482.0525,Employed,0
C01705,39,Male,5130.248333,6,1461.3475,Employed,0
C01706,29,Female,5683.039167,8,1603.440833,Employed,0
C01707,52,Male,5813.060833,1,861.8475,Employed,0
C01708,52,Male,5117.185,8,1678.4575,Employed,0
C01709,25,Male,3574.3675,4,1264.738333,Employed,0
C01710,57,Female,6464.396667,3,2116.906667,Employed,0
C01711,32,Female,4749.704167,7,2328.833333,Employed,0
C01712,36,Female,4613.900833,8,2155.138333,Unemployed,0
C01713,52,Female,3595.296667,3,2044.655,Employed,0
C01714,55,Female,3550.415833,4,1812.946667,Employed,0
C01715,44,Male,4231.599167,9,1083.754167,Employed,0
C01716,46,Female,6134.15,9,2717.9325,Employed,0
C01717,59,Male,5094.285833,6,439.9691667,Employed,0
C01718,57,Female,5372.730833,2,2929.5375,Employed,0
C01719,67,Female,2627.597012,7,3495.232759,Self-Employed,1
C01720,58,Female,2784.535833,3,1636.175,Employed,0
C01721,62,Male,3505.350833,4,724.8508333,Employed,0
C01722,49,Male,4193.255833,4,1985.973333,Self-Employed,0
C01723,59,Female,1915.344167,10,1263.6525,Self-Employed,0
C01724,29,Male,4808.666667,2,1438.559167,Employed,0
C01725,56,Female,3608.523333,10,1541.4,Self-Employed,0
C01726,39,Male,2610.323301,1,1843.710198,Employed,1
C01727,40,Female,3557.159167,3,1990.313333,Employed,0
C01728,50,Male,4380.876667,7,1138.095,Unemployed,0
C01729,34,Male,4533.614167,3,1590.035833,Employed,0
C01730,39,Female,4263.376667,2,3065.5625,Employed,1
C01731,48,Female,2469.469654,1,1685.260691,Employed,1
C01732,41,Female,5931.9425,7,2088.465,Employed,0
C01733,26,Female,1697.333333,8,1842.830833,Employed,0
C01734,44,Female,3759.1375,2,1044.230833,Employed,0
C01735,63,Male,3237.401972,6,1799.697408,Employed,1
C01736,41,Female,5668.184167,7,2491.805,Employed,0
C01737,61,Female,2704.969635,2,1910.623008,Employed,1
C01738,55,Female,5287.715833,6,1742.578333,Unemployed,0
C01739,46,Female,2516.095833,5,1533.865,Employed,0
C01740,28,Female,5377.4725,7,1338.725,Employed,0
C01741,33,Female,4351.004137,0,2611.446053,Employed,1
C01742,28,Male,2406.09,1,1492.943333,Employed,0
C01743,45,Male,4026.256667,3,816.9208333,Employed,0
C01744,61,Male,3282.08,10,1280.883333,Employed,1
C01745,31,Female,4570.626667,7,1451.983333,Unemployed,0
C01746,41,Female,4643.115,3,1648.304167,Employed,0
C01747,38,Female,4910.613333,4,1848.778333,Employed,0
C01748,37,Female,2917.539167,6,1322.934167,Unemployed,0
C01749,44,Male,4593.861667,7,2088.534167,Employed,0
C01750,44,Female,4559.475833,3,2568.320833,Employed,0
C01751,53,Male,1822.700833,4,1177.9875,Employed,0
C01752,51,Female,5351.075,4,2243.015833,Employed,0
C01753,66,Male,3547.409993,1,2445.189327,Employed,1
C01754,43,Male,5065.358333,8,2138.976667,Employed,0
C01755,18,Female,4397.355833,3,775.6216667,Self-Employed,0
C01756,54,Female,4660.005833,3,1682.881667,Employed,0
C01757,32,Male,4388.793333,1,214.815,Employed,0
C01758,69,Female,2550.304695,0,1993.683153,Employed,1
C01759,31,Female,1887.853313,3,3203.809028,Self-Employed,1
C01760,21,Male,4336.564794,8,3416.322073,Employed,1
C01761,54,Male,3048.4075,4,2452.324167,Employed,0
C01762,74,Male,4362.387113,1,2870.165849,Unemployed,1
C01763,56,Male,6138.483333,2,2010.8325,Employed,0
C01764,40,Female,5024.230833,0,2246.806667,Self-Employed,0
C01765,36,Male,3865.095,5,1525.730833,Self-Employed,0
C01766,29,Female,5660.475,6,1518.401667,Employed,0
C01767,18,Female,1641.990135,3,2645.767316,Employed,1
C01768,62,Female,3867.981667,3,2792.560833,Employed,1
C01769,33,Male,5008.143333,4,1511.100833,Employed,0
C01770,31,Male,4740.641667,8,3368.391667,Employed,0
C01771,34,Male,1666.666667,2,2105.4475,Self-Employed,1
C01772,37,Male,3768.373343,1,2374.707557,Self-Employed,1
C01773,38,Male,4965.079167,2,2008.03,Employed,1
C01774,50,Male,4464.461971,3,2687.020837,Employed,1
C01775,36,Male,3314.984134,1,2173.831378,Employed,1
C01776,22,Male,1818.92911,7,1590.931063,Employed,1
C01777,44,Male,2946.859913,4,2688.016258,Employed,1
C01778,67,Female,3461.22121,1,2384.167743,Self-Employed,1
C01779,52,Male,4261.4225,3,1377.9775,Employed,0
C01780,52,Female,4810.460833,9,1529.720833,Employed,0
C01781,25,Male,2858.028333,2,0,Employed,0
C01782,63,Male,4442.253838,2,2167.514419,Employed,1
C01783,20,Male,3471.774544,9,3138.229673,Employed,1
C01784,54,Female,2213.484167,9,1513.211667,Employed,0
C01785,22,Female,2169.316119,1,1663.919029,Employed,1
C01786,18,Female,5285.658333,1,1435.38,Employed,0
C01787,71,Female,4102.221605,5,3429.442628,Employed,1
C01788,74,Male,3692.756667,1,2390.644167,Self-Employed,1
C01789,25,Male,3122.4825,6,2856.0875,Employed,0
C01790,22,Female,4362.249038,0,3651.819178,Employed,1
C01791,36,Female,5143.945,5,1564.9525,Employed,0
C01792,36,Male,3132.628333,2,600.8075,Employed,0
C01793,45,Female,3572.985,4,2698.045,Employed,0
C01794,27,Male,4708.394407,7,3291.286353,Unemployed,1
C01795,52,Male,3056.469204,9,2794.997238,Employed,1
C01796,20,Female,5767.9375,10,1244.159167,Self-Employed,0
C01797,39,Male,4395.844167,9,91.95916667,Employed,0
C01798,54,Male,5511.675833,8,557.7458333,Self-Employed,0
C01799,35,Male,4056.213333,2,0,Employed,0
C01800,52,Female,4625.925468,2,1956.799506,Unemployed,1
C01801,51,Male,3866.26,4,1167.968333,Employed,0
C01802,26,Male,4595.073333,9,1582.936667,Employed,0
C01803,42,Female,2610.318553,7,3551.640263,Self-Employed,1
C01804,58,Female,4523.998333,8,702.4025,Self-Employed,0
C01805,56,Male,2344.7275,6,2283.0625,Employed,0
C01806,56,Female,3143.918333,9,506.7016667,Self-Employed,0
C01807,19,Female,1666.666667,6,3395.8875,Self-Employed,1
C01808,32,Female,4792.813333,7,1421.464167,Employed,0
C01809,31,Female,4900.238333,7,2510.530833,Employed,0
C01810,56,Male,2886.433333,1,771.9258333,Employed,0
C01811,58,Female,5713.936667,5,1021.154167,Unemployed,0
C01812,50,Male,5052.046667,5,1992.606667,Employed,0
C01813,22,Female,3899.8575,3,1022.859167,Employed,0
C01814,47,Male,1666.666667,4,788.4708333,Unemployed,1
C01815,46,Female,3968.419303,6,3529.725007,Employed,1
C01816,45,Female,5353.609167,7,1283.529167,Employed,0
C01817,32,Female,5428.938333,9,1429.088333,Employed,0
C01818,58,Male,4003.9875,8,1052.691667,Unemployed,0
C01819,73,Female,2436.246686,3,2555.384637,Employed,1
C01820,68,Male,3479.470915,3,2442.093609,Unemployed,1
C01821,25,Male,3382.9575,5,2159.535,Employed,0
C01822,35,Male,1965.713333,2,2559.234167,Employed,1
C01823,33,Female,3502.929131,1,1279.190288,Unemployed,1
C01824,51,Female,3357.995833,1,0,Employed,0
C01825,51,Male,1965.655833,10,2530.965833,Employed,1
C01826,41,Female,5596.359167,1,1073.355833,Employed,0
C01827,40,Female,1814.355,0,1152.323333,Unemployed,0
C01828,60,Male,4023.491667,5,3269.538333,Employed,1
C01829,49,Female,1959.461432,8,2138.613384,Employed,1
C01830,72,Female,4615.414795,1,3908.16157,Employed,1
C01831,33,Female,2262.958083,10,2009.408904,Employed,1
C01832,50,Female,4569.508627,2,1797.931438,Unemployed,1
C01833,57,Male,2205.914003,4,1879.660065,Unemployed,1
C01834,43,Male,5148.916667,10,1169.6575,Employed,0
C01835,32,Female,4483.840833,2,2598.86,Employed,0
C01836,50,Male,3562.683333,4,1963.544167,Employed,1
C01837,51,Male,3532.9875,7,2300.705833,Employed,0
C01838,58,Male,3643.900634,1,1876.779158,Employed,1
C01839,50,Female,3785.135833,4,705.4233333,Employed,0
C01840,56,Female,3780.270833,5,1231.556667,Self-Employed,0
C01841,44,Female,4658.523333,5,1798.4075,Unemployed,0
C01842,35,Female,3486.188333,3,2244.046667,Employed,0
C01843,44,Female,3988.6925,7,1399.751667,Employed,0
C01844,55,Female,5332.405,10,1750.659167,Employed,0
C01845,54,Female,1809.895278,3,2550.566066,Employed,1
C01846,59,Male,4275.475833,4,2276.15,Self-Employed,1
C01847,49,Male,3417.4475,9,1273.946667,Self-Employed,0
C01848,28,Male,7223.856667,3,1758.779167,Employed,0
C01849,66,Female,4410.321978,5,2808.668338,Unemployed,1
C01850,36,Male,3474.973309,6,2654.876731,Self-Employed,1
C01851,19,Female,2984.054833,2,1494.083413,Employed,1
C01852,29,Male,2760.864167,8,1640.664167,Employed,0
C01853,28,Female,4570.515833,5,961.305,Unemployed,0
C01854,46,Female,6553.4375,3,2850.42,Employed,0
C01855,71,Male,4792.7225,5,514.985,Employed,0
C01856,30,Male,1832.585,7,2016.826667,Employed,0
C01857,25,Female,4107.0275,8,1179.620833,Employed,0
C01858,36,Female,4418.635923,6,3357.098748,Employed,1
C01859,69,Male,1628.766959,1,871.8486725,Employed,1
C01860,70,Female,3463.956667,3,1911.281667,Employed,1
C01861,73,Male,4953.7025,3,2374.676667,Unemployed,1
C01862,50,Male,5336.265,2,732.2966667,Employed,0
C01863,46,Female,3600.131667,6,1378.400833,Unemployed,0
C01864,54,Female,3701.408333,6,1554.85,Unemployed,0
C01865,46,Male,4492.509167,6,2824.186667,Self-Employed,0
C01866,34,Female,7245.719167,9,969.2325,Employed,0
C01867,52,Male,4780.385,1,2740.063333,Employed,0
C01868,29,Female,3876.866801,0,1866.761831,Unemployed,1
C01869,44,Male,3520.055833,2,1109.7125,Employed,0
C01870,27,Female,5005.841667,1,3070.4375,Employed,1
C01871,35,Female,4479.091622,7,2403.581038,Employed,1
C01872,31,Male,4320.6725,7,160.7991667,Employed,0
C01873,47,Female,4767.928333,9,952.6233333,Employed,0
C01874,37,Male,4712.366667,3,1499.4675,Employed,0
C01875,58,Male,2040.637806,0,707.349025,Self-Employed,1
C01876,37,Female,3518.380991,1,2321.547235,Self-Employed,1
C01877,29,Male,4486.704167,5,1170.3875,Employed,0
C01878,55,Male,4447.231667,5,2580.058333,Employed,0
C01879,33,Female,3206.92,4,2454.891667,Self-Employed,0
C01880,34,Male,2629.73,6,1045.048333,Employed,0
C01881,67,Female,3900.721236,7,4072.951532,Employed,1
C01882,63,Female,5828.1075,1,2366.124167,Employed,1
C01883,33,Female,2378.1975,4,2212.836667,Employed,0
C01884,64,Female,3945.4825,2,2657.164167,Employed,1
C01885,28,Female,3445.7025,6,1614.466667,Employed,0
C01886,19,Male,5036.195955,3,1755.060736,Unemployed,1
C01887,26,Female,3579.823333,5,1946.7875,Self-Employed,0
C01888,52,Female,5615.829167,6,406.7641667,Employed,0
C01889,40,Male,3685.9725,7,3165.604167,Employed,1
C01890,73,Male,3777.983739,5,2229.75003,Employed,1
C01891,44,Male,4948.750833,3,2501.520833,Employed,0
C01892,53,Male,4593.106667,8,2352.733333,Employed,0
C01893,40,Male,3521.610833,2,2349.9375,Employed,0
C01894,51,Female,5654.974167,5,2601.978333,Employed,0
C01895,47,Male,4622.868333,0,1559.450833,Employed,0
C01896,58,Male,4203.861667,2,2154.415833,Employed,0
