Age,Gender,Monthly_Income,Credit_History,Monthly_Repayment,Employment,Loan_Status
48,Male,4286.8175,2,1936.95,Employed,1
39,Female,3588.8225,4,1222.729167,Employed,1
42,Female,3623.546667,9,2366.386667,Self-Employed,1
74,Male,3780.201667,5,535.4016667,Employed,1
33,Male,4444.334167,2,916.1075,Employed,1
56,Male,3568.230833,1,863.1666667,Self-Employed,1
31,Female,5736.361667,7,2566.713333,Self-Employed,1
54,Male,3048.4075,4,2452.324167,Employed,1
44,Male,3933.0775,8,2072.754167,Employed,1
45,Female,3617.0025,7,2559.941667,Self-Employed,1
42,Female,5975.389167,8,933.9308333,Employed,1
48,Male,4412.36,3,1957.1625,Employed,1
41,Female,5456.4725,7,1562.355,Employed,1
29,Male,4500.479167,9,1570.646667,Employed,1
23,Female,5278.705,6,1345.880833,Unemployed,1
39,Female,4269.521667,3,2117.424167,Employed,1
25,Male,5498.5175,3,2396.8075,Self-Employed,1
44,Male,3520.055833,2,1109.7125,Employed,1
66,Male,5928.350833,7,1615.77,Employed,1
48,Male,7040.289167,2,784.6325,Self-Employed,1
54,Female,3713.118333,6,0,Employed,1
25,Male,3609.788333,3,1833.716667,Employed,1
47,Female,5983.3975,7,2174.0875,Employed,1
47,Male,6141.131667,8,1885.055833,Employed,1
37,Female,3513.091667,8,42.03166667,Employed,1
51,Male,3641.433333,8,1374.2925,Employed,1
32,Female,3814.435833,2,0,Employed,1
53,Male,3018.351667,7,761.6208333,Employed,1
33,Female,3206.92,4,2454.891667,Self-Employed,1
53,Female,4123.310833,0,916.175,Employed,1
43,Female,4459.435,3,722.6791667,Employed,1
27,Female,6104.7925,0,1958.641667,Unemployed,1
42,Male,2918.724167,9,963.0633333,Employed,1
31,Male,5397.07,2,1752.070833,Self-Employed,1
50,Male,4104.836667,0,182.3683333,Self-Employed,1
21,Male,5010.190833,7,0,Employed,1
48,Female,4644.679167,9,1198.701667,Self-Employed,1
44,Male,4374.731667,9,1205.758333,Employed,1
28,Male,4782.230833,3,2246.553333,Employed,1
45,Female,4528.1275,9,2644.535,Employed,1
36,Male,7235.791667,10,1439.545833,Employed,1
56,Male,3369.491667,8,1382.834167,Employed,1
37,Female,3502.920833,8,2083.4525,Employed,1
21,Female,3387.740833,3,535.8866667,Employed,1
58,Female,3472.32,6,1852.6275,Employed,1
30,Female,5652.9375,1,2233.525,Employed,1
27,Female,5942.296667,10,52.70583333,Unemployed,1
47,Female,3453.234167,3,1032.204167,Employed,1
57,Female,3126.2225,8,934.7808333,Employed,1
56,Male,4755.935833,8,1749.905833,Employed,1
57,Female,3476.3875,9,2067.2875,Employed,1
45,Male,4957.831667,10,2913.925,Self-Employed,1
26,Male,4420.320833,2,1254.195833,Unemployed,1
32,Male,2271.986667,0,1252.023333,Employed,1
50,Male,6101.048333,4,2624.726667,Unemployed,1
53,Male,6411.514167,1,1913.814167,Employed,1
38,Male,3682.04,4,1907.273333,Employed,1
58,Female,4523.998333,8,702.4025,Self-Employed,1
47,Male,4584.7375,6,555.7266667,Employed,1
49,Female,4989.846667,3,373.74,Employed,1
30,Female,6679.4225,7,2218.376667,Self-Employed,1
38,Female,3253.004167,6,2635.699167,Employed,1
56,Female,4125.258333,8,1183.32,Employed,1
23,Male,6409.864167,0,702.9866667,Employed,1
26,Male,3519.6525,8,2375.065833,Employed,1
32,Female,4446.401667,6,2014.734167,Employed,1
39,Male,4146.138333,6,1756.203333,Employed,1
50,Male,5652.158333,6,1989.475833,Employed,1
57,Male,7325.3325,9,1935.9875,Employed,1
49,Female,5471.8675,10,2120.183333,Employed,1
26,Male,5019.030833,8,2371.5025,Employed,1
32,Female,6475.050833,4,2095.0525,Unemployed,1
62,Female,4896.576667,7,1282.358333,Employed,1
26,Female,3717.551667,4,2297.1375,Employed,1
35,Female,4904.985,2,504.5875,Unemployed,1
37,Male,5552.545833,6,2544.91,Self-Employed,1
62,Male,5192.269167,9,671.2308333,Self-Employed,1
32,Male,4800.759167,9,1904.835833,Self-Employed,1
27,Male,5500.01,3,962.3716667,Employed,1
58,Male,5628.285833,5,2127.824167,Employed,1
42,Male,5894.365,2,1638.395833,Employed,1
51,Male,4977.554167,10,337.7033333,Employed,1
27,Male,3957.769167,10,2017.25,Employed,1
36,Female,4350.059167,7,1185.065833,Self-Employed,1
40,Female,5674.8025,8,2400.955833,Self-Employed,1
37,Female,3145.496667,7,1667.771667,Employed,1
53,Male,4627.508333,6,1996.184167,Self-Employed,1
35,Female,3674.993333,1,868.6925,Self-Employed,1
62,Male,4202.5975,5,1175.556667,Employed,1
45,Male,5764.731667,7,1284.4675,Employed,1
26,Male,4405.540833,7,2380.585,Employed,1
52,Female,4224.7125,4,3064.480833,Employed,1
49,Male,2466.846667,9,995.69,Employed,1
22,Male,4973.521667,5,0,Employed,1
49,Male,6870.735,7,671.5091667,Employed,1
52,Male,3781.944167,7,867.685,Unemployed,1
40,Male,4440.604167,7,539.5758333,Employed,1
73,Female,4478.396667,3,347.01,Self-Employed,1
56,Male,6138.483333,2,2010.8325,Employed,1
38,Female,4047.5475,6,1488.276667,Employed,1
29,Male,4515.443333,6,1982.8375,Unemployed,1
30,Male,4926.5375,2,2242.060833,Employed,1
26,Female,4399.928333,7,1888.014167,Employed,1
38,Female,3608.625,5,2214.8025,Self-Employed,1
35,Male,4409.279167,7,1608.723333,Employed,1
42,Male,5508.706667,8,677.5058333,Employed,1
57,Female,2883.5225,2,2548.178333,Employed,1
20,Male,4332.879167,0,1175.74,Self-Employed,1
36,Male,3291.515833,8,887.0033333,Employed,1
29,Female,5660.475,6,1518.401667,Employed,1
51,Female,2262.683333,7,905.9908333,Employed,1
56,Female,3468.014167,8,1318.808333,Employed,1
56,Female,4638.181667,8,1953.378333,Self-Employed,1
36,Male,6123.571667,10,1956.951667,Employed,1
65,Male,4084.479167,5,918.475,Employed,1
27,Female,3472.6675,5,1260.245833,Employed,1
59,Female,6518.113333,4,2561.944167,Self-Employed,1
56,Male,3539.099167,9,2620.244167,Employed,1
36,Male,2890.125833,6,510.1091667,Employed,1
40,Male,5052.1125,6,2303.216667,Employed,1
56,Male,4471.4175,4,1622.410833,Self-Employed,1
42,Female,3461.568333,1,1207.515,Employed,1
34,Male,2566.285833,0,1806.679167,Employed,1
35,Male,5257.238333,4,2454.343333,Self-Employed,1
34,Male,4979.418333,1,2084.026667,Employed,1
52,Female,4042.696667,6,934.605,Employed,1
57,Male,6474.9625,9,2285.3825,Employed,1
36,Male,2829.060833,9,1135.343333,Employed,1
35,Male,2259.76,7,1847.235833,Self-Employed,1
45,Female,3301.781667,2,1413.875,Employed,1
30,Female,4109.684167,9,1484.278333,Employed,1
57,Female,4470.840833,9,2305.2025,Self-Employed,1
31,Male,3865.121667,2,799.8383333,Employed,1
54,Male,2602.2425,3,149.095,Unemployed,1
59,Male,5971.3725,8,1168.61,Employed,1
53,Male,4063.9775,10,1975.176667,Employed,1
27,Female,5563.286667,0,2153.595,Self-Employed,1
26,Male,4595.073333,9,1582.936667,Employed,1
43,Female,4737.608333,6,1618.840833,Employed,1
38,Male,4878.875833,10,2008.791667,Self-Employed,1
32,Female,4726.3025,5,1474.109167,Employed,1
45,Male,4970.07,9,2827.650833,Self-Employed,1
28,Male,4412.318333,3,2394.02,Employed,1
21,Male,5052.921667,1,861.5358333,Employed,1
46,Female,4054.496667,10,1600.51,Unemployed,1
44,Male,5966.813333,8,1416.278333,Employed,1
27,Male,3321.176667,9,828.6658333,Self-Employed,1
51,Female,6417.8425,9,1966.803333,Employed,1
53,Female,4116.469167,1,1218.628333,Employed,1
33,Female,2378.1975,4,2212.836667,Employed,1
57,Male,4326.7975,1,774.84,Employed,1
25,Female,5217.470833,2,919.7225,Employed,1
49,Female,3350.886667,5,1849.418333,Employed,1
44,Male,1804.740833,1,1191.133333,Employed,1
46,Female,1666.666667,2,642.3466667,Employed,1
40,Female,2186.788333,10,2876.765,Employed,1
52,Male,5117.185,8,1678.4575,Employed,1
43,Male,5148.916667,10,1169.6575,Employed,1
31,Male,4698.488333,4,1417.348333,Employed,1
26,Male,2957.946667,3,2340.765833,Employed,1
25,Female,4107.0275,8,1179.620833,Employed,1
33,Female,4162.163333,3,1042.201667,Self-Employed,1
58,Female,2718.710833,3,1482.0525,Employed,1
39,Male,6045.914167,2,685.865,Self-Employed,1
47,Female,5263.369167,1,3183.786667,Employed,1
27,Male,3890.461667,3,1194.670833,Employed,1
36,Female,4200.274167,4,2359.680833,Employed,1
29,Female,4427.145,7,1841.225,Employed,1
58,Male,3857.695,2,1661.704167,Employed,1
57,Male,3314.186667,8,2320.0025,Employed,1
49,Male,2914.641667,2,1509.7825,Employed,1
49,Female,3815.291667,3,2660.9275,Employed,1
34,Female,6413.775,9,2517.929167,Employed,1
52,Female,4967.72,2,2432.429167,Employed,1
31,Male,4882.395,5,766.7983333,Self-Employed,1
70,Male,5915.860833,3,1155.343333,Employed,1
36,Male,5322.459167,6,1830.200833,Self-Employed,1
41,Male,4241.205,8,2121.489167,Self-Employed,1
51,Female,3357.995833,1,0,Employed,1
56,Male,5039.445833,6,1659.905833,Employed,1
44,Female,4658.523333,5,1798.4075,Unemployed,1
18,Female,5285.658333,1,1435.38,Employed,1
43,Female,4960.631667,6,2742.728333,Unemployed,1
28,Male,5478.6075,3,2018.15,Employed,1
56,Male,5813.409167,1,1486.699167,Employed,1
40,Male,4413.665833,5,2447.8975,Employed,1
35,Male,6336.621667,1,756.5483333,Employed,1
52,Female,4414.055,4,1455.27,Employed,1
33,Female,3352.394167,5,1379.029167,Self-Employed,1
25,Female,3561.809167,7,2074.379167,Employed,1
54,Male,3766.2325,6,2238.628333,Employed,1
41,Male,4696.874167,7,967.5891667,Employed,1
38,Male,4820.210833,8,1723.199167,Self-Employed,1
71,Male,3449.541667,9,0,Self-Employed,1
30,Male,4136.223333,3,2868.2875,Employed,1
52,Male,6844.505,5,1239.688333,Employed,1
31,Female,6326.095833,8,1713.22,Unemployed,1
46,Male,4712.071667,10,1408.625,Employed,1
57,Female,4214.170833,9,2621.69,Employed,1
53,Female,4316.705833,4,0,Employed,1
33,Male,4933.564167,2,1652.825,Self-Employed,1
38,Female,2888.175833,5,1578.484167,Employed,1
43,Female,3844.945833,7,1288.636667,Employed,1
48,Male,4665.695833,5,927.2258333,Employed,1
37,Female,4975.661667,8,2309.83,Employed,1
46,Female,6134.15,9,2717.9325,Employed,1
59,Male,2634.46,4,1110.675833,Employed,1
55,Female,2336.198333,3,1055.859167,Employed,1
55,Male,4447.231667,5,2580.058333,Employed,1
27,Female,5475.539167,8,2021.100833,Unemployed,1
44,Male,6271.576667,1,379.2191667,Self-Employed,1
45,Male,3593.061667,2,1217.245833,Employed,1
57,Female,5515.0175,10,1988.6525,Self-Employed,1
37,Male,4118.530833,2,2364.803333,Employed,1
25,Male,3950.8825,6,1100.640833,Unemployed,1
53,Male,5271.241667,6,0,Employed,1
48,Female,4982.07,5,2102.685833,Employed,1
54,Male,2196.176667,6,649.7325,Employed,1
42,Female,6012.3425,2,0,Employed,1
58,Female,5891.780833,6,0,Unemployed,1
53,Female,3384.713333,4,2344.984167,Employed,1
53,Female,4661.420833,7,1773.8475,Employed,1
48,Female,4784.204167,1,1478.62,Employed,1
46,Male,4492.509167,6,2824.186667,Self-Employed,1
48,Male,4134.724167,2,506.0541667,Unemployed,1
35,Male,5632.578333,2,1637.874167,Employed,1
49,Male,4846.166667,8,319.4058333,Employed,1
28,Male,3703.399167,3,1475.515,Unemployed,1
18,Male,5131.29,9,1459.486667,Employed,1
34,Female,1666.666667,10,2188.845,Employed,1
30,Male,5602.624167,6,1704.636667,Employed,1
29,Male,3713.615833,4,2252.866667,Employed,1
35,Female,5617.7,1,882.4808333,Employed,1
35,Male,3582.04,6,1871.736667,Self-Employed,1
33,Female,4599.796667,9,998.1,Employed,1
35,Male,4762.9675,2,1430.651667,Self-Employed,1
37,Male,4262.694167,7,1195.353333,Unemployed,1
59,Male,2562.926667,2,1273.903333,Employed,1
54,Male,5412,2,2265.3475,Employed,1
38,Female,3549.470833,9,1535.210833,Employed,1
63,Male,6042.616667,0,953.1916667,Employed,1
30,Male,5229.444167,9,1696.305,Employed,1
48,Male,3730.851667,8,2210.255,Employed,1
47,Male,3730.094167,6,307.2208333,Employed,1
36,Female,3764.6225,8,2066.884167,Self-Employed,1
33,Male,6762.601667,2,787.41,Self-Employed,1
27,Female,4644.085833,5,2352.319167,Employed,1
56,Male,4704.218333,4,864.4575,Employed,1
51,Male,5454.520833,1,2243.974167,Employed,1
57,Female,4465.153333,5,2588.194167,Employed,1
56,Female,3842.864167,9,2384.530833,Employed,1
43,Female,3921.229167,0,1876.0975,Self-Employed,1
42,Female,4077.165,3,1473.915833,Employed,1
74,Male,4120.139167,2,1186.316667,Employed,1
54,Male,5076.203333,2,2892.529167,Employed,1
44,Male,4231.599167,9,1083.754167,Employed,1
41,Female,5082.466667,5,802.445,Employed,1
69,Male,4264.960833,8,1003.219167,Employed,1
36,Female,1668.915833,2,874.9475,Employed,1
38,Male,5312.076667,5,463.6633333,Employed,1
27,Male,4599.7775,4,1264.241667,Unemployed,1
29,Female,5414.179167,6,1597.7375,Employed,1
25,Male,1666.666667,10,1869.243333,Employed,1
27,Male,6777.135,8,2459.421667,Self-Employed,1
56,Male,3992.18,4,2105.748333,Employed,1
53,Female,5551.895,8,1507.606667,Employed,1
59,Female,4932.634167,0,2091.7975,Employed,1
26,Male,2849.8975,2,2727.141667,Employed,1
30,Male,3386.955833,3,1771.928333,Employed,1
32,Male,6559.205833,5,1275.724167,Employed,1
43,Female,3928.313333,6,839.2783333,Employed,1
19,Male,4438.4575,9,462.3291667,Employed,1
25,Male,5254.251667,5,2221.891667,Employed,1
51,Female,4786.269167,5,2148.315833,Employed,1
47,Male,4622.868333,0,1559.450833,Employed,1
56,Male,7170.935833,6,2839.1125,Employed,1
39,Male,4094.643333,4,1263.235,Employed,1
58,Male,4418.040833,8,2462.724167,Employed,1
22,Male,5479.985,2,1634.380833,Employed,1
19,Male,5548.574167,0,1159.7075,Employed,1
31,Female,5650.454167,5,2160.441667,Employed,1
52,Male,6208.455833,7,1734.398333,Employed,1
39,Male,2733.735,1,1635.089167,Employed,1
42,Female,4544.960833,6,3656.976667,Employed,1
25,Male,3223.821667,3,2653.5475,Employed,1
26,Female,4086.493333,2,2269.0225,Employed,1
39,Female,4577.62,4,1759.8325,Employed,1
49,Male,4568.363333,8,2505.964167,Employed,1
40,Male,4694.0675,4,2098.329167,Self-Employed,1
31,Male,6183.805833,8,1688.504167,Self-Employed,1
44,Male,4733.584167,1,1413.696667,Employed,1
34,Female,3861.470833,8,1599.235833,Employed,1
45,Female,5371.775833,2,0,Self-Employed,1
25,Female,5653.505,7,1842.1675,Employed,1
27,Female,2632.156667,6,1259.603333,Employed,1
53,Female,4913.416667,9,2993.891667,Employed,1
29,Female,5043.1325,4,1682.786667,Employed,1
65,Female,3794.7125,1,675.8641667,Employed,1
50,Male,5886.3,0,1625.1,Employed,1
40,Male,3979.0975,8,794.8991667,Employed,1
38,Male,4323.6375,5,2061.1725,Employed,1
59,Male,3950.326667,8,1909.1225,Self-Employed,1
58,Female,4186.140833,2,2464.866667,Employed,1
36,Male,2796.3225,4,1007.598333,Employed,1
44,Male,2366.603333,0,1695.006667,Employed,1
47,Male,6159.798333,10,529.1483333,Self-Employed,1
43,Female,3107.965,7,2251.245833,Self-Employed,1
53,Female,2927.425833,9,2099.059167,Employed,1
38,Female,3367.964167,6,1668.015833,Self-Employed,1
30,Female,2512.804167,7,2012.310833,Employed,1
49,Male,6219.185833,3,3003.615833,Employed,1
32,Female,5428.938333,9,1429.088333,Employed,1
42,Female,3306.478333,10,1782.204167,Employed,1
32,Female,6982.211667,9,761.5616667,Employed,1
34,Female,5393.873333,7,943.1158333,Employed,1
51,Female,3760.6275,3,1748.1775,Employed,1
48,Female,7030.345,10,1453.099167,Self-Employed,1
41,Female,2109.918333,7,1327.595833,Unemployed,1
30,Male,5444.88,7,1221.035833,Employed,1
33,Male,7216.3575,6,1912.475833,Employed,1
35,Male,5897.0075,10,418.9516667,Employed,1
48,Female,4871.553333,3,2734.116667,Self-Employed,1
32,Male,4910.11,3,1112.148333,Employed,1
26,Male,5233.435833,1,2268.2525,Unemployed,1
32,Male,5115.3275,4,608.3341667,Employed,1
45,Female,4518.155833,3,2224.033333,Self-Employed,1
48,Male,4296.918333,3,2226.620833,Employed,1
47,Male,4088.425,8,1986.835,Employed,1
71,Female,3224.210833,9,837.9758333,Self-Employed,1
35,Male,2050.470833,4,680.7866667,Self-Employed,1
39,Female,4043.7425,9,1456.030833,Employed,1
51,Male,4391.534167,2,1679.319167,Employed,1
49,Female,5906.669167,6,854.3275,Employed,1
43,Female,5314.5625,2,2204.656667,Employed,1
46,Male,2203.540833,10,1682.8175,Employed,1
43,Male,2929.631667,5,0,Employed,1
52,Female,5342.630833,5,2318.858333,Employed,1
37,Female,3885.875,5,2668.709167,Self-Employed,1
30,Male,4854.231667,7,753.9408333,Employed,1
61,Female,2956.235833,8,0,Employed,1
36,Female,4298.385833,8,1899.236667,Employed,1
39,Male,2499.135,6,1909.636667,Employed,1
46,Male,3414.9575,9,257.7733333,Employed,1
63,Female,4566.394167,8,851.25,Unemployed,1
44,Female,4717.26,1,1411.990833,Employed,1
53,Male,4142.119167,0,2275.799167,Employed,1
45,Male,4857.279167,2,1124.45,Self-Employed,1
19,Male,4446.559167,7,0,Employed,1
25,Male,5871.8425,4,1524.785,Employed,1
58,Female,4323.1975,4,1445.329167,Employed,1
47,Male,3629.91,9,1333.435,Employed,1
48,Female,4319.538333,9,1571.1325,Unemployed,1
55,Male,4845.789167,9,1886.89,Employed,1
34,Female,4227.741667,3,1541.569167,Employed,1
41,Female,4217.406667,7,613.3283333,Employed,1
54,Male,3289.176667,3,2071.820833,Self-Employed,1
27,Male,3338.040833,2,42.19,Self-Employed,1
47,Female,2413.41,2,0,Employed,1
48,Male,6353.6375,3,2282.65,Employed,1
42,Male,2611.8375,4,2089.183333,Employed,1
29,Female,3300.535,8,1618.8375,Self-Employed,1
51,Male,3268.6575,1,503.7925,Self-Employed,1
33,Male,5285.3225,7,1076.740833,Employed,1
36,Female,3797.979167,5,1447.710833,Self-Employed,1
32,Female,5726.344167,3,336.755,Employed,1
37,Male,3324.803333,5,1050.809167,Employed,1
50,Male,4515.409167,3,2210.275,Employed,1
25,Male,3122.4825,6,2856.0875,Employed,1
51,Male,6848.103333,4,1317.1375,Employed,1
46,Male,2682.168333,2,2297.073333,Employed,1
31,Female,4553.9425,1,71.61666667,Employed,1
56,Male,4683.915833,9,996.71,Employed,1
52,Female,4004.390833,7,1460.206667,Employed,1
31,Female,4221.430833,7,2767.011667,Employed,1
38,Female,3982.914167,9,937.97,Employed,1
45,Male,5371.515833,8,2189.671667,Self-Employed,1
63,Male,6929.820833,6,1433.744167,Self-Employed,1
40,Female,3469.801667,7,1534.745833,Self-Employed,1
38,Male,2454.413333,9,1513.455,Employed,1
43,Female,4056.314167,4,961.9391667,Employed,1
29,Female,7391.303333,3,1654.9175,Employed,1
37,Male,6215.5625,8,1867.7,Employed,1
33,Male,6263.7925,8,1737.0875,Employed,1
47,Female,4877.895833,6,2436.2575,Employed,1
47,Female,6202.1625,5,791.1475,Unemployed,1
59,Female,3912.190833,10,678.0533333,Employed,1
47,Male,3355.07,6,73.9025,Self-Employed,1
58,Female,2636.741667,7,1744.149167,Employed,1
41,Female,4209.270833,0,1276.253333,Self-Employed,1
32,Female,3204.2,7,1034.3625,Employed,1
50,Male,2221.7975,1,1121.934167,Employed,1
39,Female,4580.266667,2,994.6858333,Employed,1
54,Male,5208.5775,6,1729.745833,Self-Employed,1
27,Male,4634.2375,9,1548.625833,Employed,1
46,Female,5701.2525,8,2638.6425,Employed,1
56,Female,2654.615,10,2109.146667,Employed,1
38,Male,6257.3825,3,0,Unemployed,1
55,Male,4690.440833,10,1225.444167,Self-Employed,1
40,Male,3285.401667,4,1198.465,Self-Employed,1
33,Male,4864.575,1,0,Employed,1
33,Female,4840.111667,7,2109.188333,Self-Employed,1
34,Male,3015.825,5,1790.730833,Employed,1
31,Female,4378.3675,2,2651.306667,Self-Employed,1
26,Male,4027.634167,3,2392.289167,Employed,1
29,Female,3036.7825,6,2457.344167,Employed,1
31,Male,3247.254167,4,1775.575,Employed,1
28,Male,5711.783333,8,1548.728333,Employed,1
18,Male,5530.804167,8,1270.170833,Employed,1
56,Female,4928.089167,5,978.24,Employed,1
45,Female,2801.275833,4,1094.155,Self-Employed,1
62,Female,3771.155833,4,541.2033333,Employed,1
29,Female,5683.039167,8,1603.440833,Employed,1
55,Male,4343.8125,3,262.7766667,Employed,1
22,Male,7065.828333,2,1825.764167,Employed,1
26,Female,4658.314167,1,1636.390833,Self-Employed,1
44,Female,4406.728333,5,1789.1125,Employed,1
56,Female,3780.270833,5,1231.556667,Self-Employed,1
25,Male,3976.079167,2,2800.096667,Employed,1
32,Female,5051.8025,4,629.5475,Employed,1
50,Male,5362.544167,8,1860.723333,Employed,1
52,Male,3184.18,8,1159.995,Employed,1
31,Male,2502.625833,4,821.2666667,Self-Employed,1
38,Male,4801.655833,3,2026.8475,Employed,1
51,Female,2787.458333,9,1098.85,Employed,1
50,Male,4652.39,9,2494.818333,Employed,1
33,Female,7282.915833,7,2811.595,Employed,1
44,Female,4159.078333,5,956.3441667,Employed,1
42,Male,5214.78,0,2062.805,Employed,1
31,Female,4268.953333,5,2193.711667,Employed,1
32,Male,4043.055,4,1271.518333,Self-Employed,1
35,Male,5315.5125,2,1023.523333,Employed,1
35,Female,3803.823333,7,3007.934167,Employed,1
28,Female,4500.906667,10,1856.246667,Unemployed,1
53,Male,3331.553333,7,981.6033333,Employed,1
51,Male,5406.72,1,650.5966667,Employed,1
37,Male,3947.966667,4,1192.125,Employed,1
57,Female,3221.985,1,1563.315833,Employed,1
27,Male,4837.304167,6,779.8166667,Unemployed,1
35,Female,3043.581667,9,1658.4625,Self-Employed,1
45,Male,4201.893333,7,259.5791667,Self-Employed,1
22,Male,4155.268333,1,733.2941667,Self-Employed,1
42,Male,5524.035833,4,2225.759167,Employed,1
46,Female,4760.039167,6,2169.825833,Employed,1
56,Male,4135.383333,4,1340.1025,Self-Employed,1
42,Male,5188.874167,8,818.53,Unemployed,1
49,Male,5904.425833,8,810.4966667,Employed,1
36,Female,4863.929167,6,1355.61,Unemployed,1
44,Female,4179.6075,4,2203.765,Employed,1
50,Female,3785.135833,4,705.4233333,Employed,1
47,Female,3404.776667,4,1889.87,Employed,1
30,Male,3932.9525,7,980.3875,Employed,1
57,Male,4237.479167,7,1234.789167,Employed,1
49,Male,4828.7825,1,2771.063333,Employed,1
49,Male,4078.543333,4,2355.929167,Employed,1
28,Female,4247.26,2,606.7341667,Employed,1
26,Female,1697.333333,8,1842.830833,Employed,1
29,Male,2992.4975,0,2552.214167,Employed,1
53,Female,3986.5575,4,1353.638333,Employed,1
59,Female,4916.5775,9,2743.954167,Employed,1
52,Male,6080.105,6,3053.110833,Self-Employed,1
44,Female,5690.119167,2,1921.035833,Employed,1
27,Male,3899.863333,5,2156.16,Employed,1
31,Female,6030.074167,7,2845.155833,Employed,1
57,Female,4352.500833,10,2039.495,Employed,1
40,Male,3745.309167,2,1248.971667,Employed,1
36,Male,3399.913333,9,1292.880833,Employed,1
33,Female,3788.579167,9,1865.4625,Employed,1
43,Female,3681.445833,9,591.1991667,Employed,1
51,Female,4379.686667,6,1547.284167,Unemployed,1
27,Male,4367.384167,6,2580.455833,Employed,1
47,Male,4170.474167,4,0,Employed,1
48,Female,4712.839167,8,2945.401667,Employed,1
51,Female,5654.974167,5,2601.978333,Employed,1
45,Female,5353.609167,7,1283.529167,Employed,1
50,Male,1666.666667,7,1669.29,Unemployed,1
54,Male,5334.566667,8,2691.658333,Employed,1
47,Male,3885.71,8,499.9408333,Employed,1
41,Female,2704.025,5,2156.051667,Employed,1
57,Female,1914.190833,8,1495.31,Employed,1
35,Male,4843.495,4,1735.694167,Employed,1
41,Male,5115.610833,4,1059.856667,Employed,1
57,Male,1666.666667,3,2533.385,Employed,1
28,Male,3483.860833,8,1050.190833,Employed,1
44,Male,4656.421667,5,554.4908333,Employed,1
29,Male,2318.0275,5,1345.2725,Employed,1
47,Male,4395.866667,3,2028.7525,Self-Employed,1
44,Male,4147.529167,6,1866.838333,Employed,1
46,Male,2950.330833,3,2474.640833,Employed,1
42,Male,5662.380833,0,1939.045833,Employed,1
36,Male,3968.505,10,508.9175,Employed,1
39,Female,4132.535833,10,1503.584167,Unemployed,1
29,Male,3612.564167,7,1623.730833,Employed,1
44,Male,3060.663333,4,2085.908333,Employed,1
36,Female,3950.484167,7,1401.043333,Unemployed,1
44,Male,6306.3025,8,808.49,Employed,1
27,Female,2451.79,10,1563.88,Unemployed,1
28,Male,6005.629167,8,1120.26,Employed,1
43,Male,3905.011667,3,1470.240833,Self-Employed,1
26,Female,3330.325833,10,883.7808333,Unemployed,1
34,Female,5466.5475,0,2599.370833,Employed,1
52,Female,3409.6475,6,1421.286667,Employed,1
43,Male,6449.179167,7,2877.296667,Employed,1
57,Female,5014.074167,7,2940.623333,Employed,1
36,Female,3556.7775,1,1599.128333,Employed,1
65,Male,6863.301667,9,826.2925,Employed,1
23,Female,3409.523333,2,0,Employed,1
59,Male,5094.285833,6,439.9691667,Employed,1
40,Female,4540.7825,2,521.8041667,Employed,1
42,Female,5793.843333,3,2815.391667,Self-Employed,1
65,Female,6118.555833,6,1763.1875,Self-Employed,1
49,Female,4206.671667,4,1991.3375,Employed,1
18,Female,3224.894167,2,0,Employed,1
55,Female,4741.631667,2,668.3616667,Employed,1
57,Male,6683.400833,8,1905.645,Employed,1
45,Female,4337.335833,9,1543.995833,Employed,1
38,Male,2482.759167,1,1482.465,Self-Employed,1
50,Male,2952.149167,0,1724.475,Self-Employed,1
32,Female,5667.184167,7,1827.164167,Employed,1
36,Male,3345.549167,6,3660.091667,Employed,1
25,Male,2858.028333,2,0,Employed,1
52,Male,4837.4825,2,2236.019167,Employed,1
58,Male,5648.796667,0,1570.998333,Self-Employed,1
43,Male,5065.358333,8,2138.976667,Employed,1
70,Female,5411.726667,10,1118.855833,Employed,1
59,Female,3763.316667,9,2340.03,Unemployed,1
19,Female,3853.125,4,959.945,Employed,1
28,Male,5826.909167,1,1313.533333,Employed,1
57,Male,4861.954167,0,1288.821667,Employed,1
26,Male,4736.526667,6,170.2975,Employed,1
47,Male,6872.92,4,1391.591667,Employed,1
53,Female,3362.269167,0,2277.3575,Employed,1
44,Male,5326.466667,6,604.8066667,Unemployed,1
59,Female,4502.406667,8,2073.145833,Self-Employed,1
48,Male,6077.2525,3,1054.805833,Employed,1
54,Female,4801.461667,0,1548.725,Employed,1
47,Female,4839.536667,6,2998.601667,Unemployed,1
55,Male,5507.300833,4,2277.956667,Employed,1
55,Male,3710.475833,10,1673.986667,Employed,1
37,Male,3117.654167,5,1468.5975,Employed,1
40,Female,2860.655,3,1730.5075,Self-Employed,1
36,Female,1708.720833,7,1240.196667,Employed,1
69,Male,6736.925833,3,0,Employed,1
34,Male,3820.65,6,1998.455833,Unemployed,1
55,Male,4550.925,1,1618.41,Employed,1
40,Male,5186.338333,4,1054.069167,Self-Employed,1
53,Male,5242.258333,8,1511.73,Employed,1
33,Female,3437.82,8,333.8375,Employed,1
36,Male,4519.891667,2,637.9066667,Employed,1
40,Female,3855.8025,8,806.695,Employed,1
38,Male,6175.848333,9,1299.784167,Employed,1
52,Male,4780.385,1,2740.063333,Employed,1
26,Male,5085.264167,5,1678.7575,Self-Employed,1
48,Female,4995.268333,3,636.5533333,Employed,1
59,Female,5633.509167,9,2711.948333,Employed,1
